year_film,year_ceremony,film,count of year_ceremony,budget,opening_gross,usa_gross,ww_gross,imdb,metacritic,rm_critics,rm_audience,note
2002,2003,Zus & Zo,1,,6700,49468,281219,6.2,50,42,39,no info
2003,2004,(A) Torzija [(A) Torsion],1,,,,,7.3,,,,no info
2003,2004,21 Grams,2,20000000,274454,16290476,60427839,7.6,70,80,86,
2003,2004,A Mighty Wind,1,,2112140,17781006,18750246,7.2,81,87,75,no info
2003,2004,American Splendor,1,,159705,6010990,7986084,7.4,90,94,86,no info
2003,2004,Asylum,1,,,,,6.4,,,,no info
2003,2004,Balseros,1,,5111,16783,23539,7.3,73,88,84,no info
2003,2004,Big Fish,1,70000000,207377,66809693,123218424,8,58,75,89,
2003,2004,Boundin',1,,,,,6.9,,,65,no info
2003,2004,Brother Bear,1,128000000,291940,85336277,250397798,6.8,48,37,65,
2003,2004,Capturing the Friedmans,1,,65154,3119113,4076990,7.7,90,97,89,no info
2003,2004,Chernobyl Heart,1,,,,,7.8,,,,no info
2003,2004,City of God,4,594000,88292,7564459,30680793,8.6,79,91,97,budget:BRL
2003,2004,Cold Mountain,7,79000000,14500000,95636509,173013509,7.2,73,70,77,
2003,2004,Destino,1,1500000,,,,7.8,,100,91,no info
2003,2004,Die Rote Jacke (The Red Jacket),1,,,,,7.5,,,,no info
2003,2004,Dirty Pretty Things,1,10000000,100512,8112414,13904766,7.3,78,94,82,
2003,2004,Evil,1,2640000,2448,15530,528245,7.8,61,68,87,budget:SEK
2003,2004,Ferry Tales,1,,,,,,,,,no info
2003,2004,Finding Nemo,4,94000000,70251710,380843261,940352645,8.1,90,99,86,
2003,2004,Girl with a Pearl Earring,3,12000000,89472,11670971,33030115,6.9,72,72,68,
2003,2004,Gone Nutty,1,,,,,7.4,,,,no info
2003,2004,Harvie Krumpet,1,290290,,,,8,,,89,"budget:AUD, no info"
2003,2004,House of Sand and Fog,3,16500000,45572,13040288,16763804,7.5,71,74,83,
2003,2004,In America,3,,205229,15539656,25382911,7.7,76,89,91,no info
2003,2004,Lost in Translation,4,4000000,925087,44585453,118686937,7.7,89,95,85,
2003,2004,Master and Commander: The Far Side of the World,10,150000000,25105990,93927920,211622535,7.4,81,85,80,
2003,2004,Monster,1,8000000,86831,34469210,58469210,7.3,74,81,81,
2003,2004,Most (The Bridge),1,,,,,7.9,,,,no info
2003,2004,My Architect,1,,37929,2750707,2920081,7.4,81,93,83,no info
2003,2004,Mystic River,6,25000000,640815,90135191,156595191,7.9,84,88,89,
2003,2004,Nibbles,1,,,,,5.6,,,,no info
2003,2004,Pieces of April,1,300000,48422,2528664,3282321,7,70,84,73,
2003,2004,Pirates of the Caribbean: The Curse of the Black Pearl,5,140000000,46630690,305413918,654264015,8,63,79,86,
2003,2004,Seabiscuit,7,87000000,20854735,120277854,148336445,7.3,72,77,76,
2003,2004,Something's Gotta Give,1,80000000,16064723,124728738,265328738,6.7,66,72,69,
2003,2004,Squash,1,,,,,7.7,,,,no info
2003,2004,The Barbarian Invasions,2,4800000,461363,8544975,34883010,7.6,70,81,89,budget:CAD
2003,2004,The Cooler,1,3200000,128973,8291572,10464788,6.9,69,77,89,
2003,2004,The Fog of War,1,,41449,4198566,5038841,8.1,87,96,93,no info
2003,2004,The Last Samurai,4,140000000,24271354,111127263,454627263,7.7,55,66,83,
2003,2004,The Lord of the Rings: The Return of the King,11,94000000,72629713,377845905,1142456987,8.9,94,93,86,
2003,2004,The Triplets of Belleville,2,9500000,108080,7007149,14776760,7.8,91,94,90,
2003,2004,The Twilight Samurai,1,5000000,8573,559765,7372769,8.1,82,99,94,
2003,2004,The Weather Underground,1,,13984,564632,564632,7.4,77,92,87,no info
2003,2004,Thirteen,1,2000000,116260,4601043,10128960,6.8,70,81,77,
2003,2004,Twin Sisters,1,,1207,1563,5938165,7.4,,69,82,no info
2003,2004,Two Soldiers,1,,,,,7,,,,no info
2003,2004,Whale Rider,1,3500000,137418,20779666,41062976,7.5,80,91,88,
2003,2004,Zelary,1,,29002,330033,15461305,7.6,66,73,91,no info
2004,2005,7:35 in the Morning (7:35 de la Manana),1,,,,,7.3,,,,no info
2004,2005,A Very Long Engagement,2,56600000,101749,6524389,69424389,7.6,76,78,85,
2004,2005,As It Is in Heaven,1,3000000,2402,10236,18328469,7.5,,83,91,"budget:SEK, no info"
2004,2005,Autism Is a World,1,,,,,6.8,,,,no info
2004,2005,Before Sunset,1,2700000,219425,5820649,15936507,8.1,90,94,91,
2004,2005,Being Julia,1,18000000,122214,7739049,14339171,7,65,76,74,
2004,2005,Birthday Boy,1,,,,,6.6,,,64,no info
2004,2005,Born into Brothels,1,,14605,3515061,3529201,7.2,78,95,91,no info
2004,2005,Closer,2,27000000,7707972,33987757,115505027,7.2,65,68,81,
2004,2005,Collateral,2,65000000,24701458,101005703,220926695,7.5,71,86,84,
2004,2005,Downfall,1,16335000,18195,5509040,92181574,8.2,82,90,94,budget:euro
2004,2005,Eternal Sunshine of the Spotless Mind,2,20000000,8175198,34400301,74036715,8.3,89,92,94,
2004,2005,Everything in This Country Must,1,250000,,,,7.6,,,,no info
2004,2005,Finding Neverland,7,25000000,220524,51680613,116650613,7.6,67,83,87,
2004,2005,Gopher Broke,1,,,,,6.1,,,,no info
2004,2005,Guard Dog,1,,,,,7.3,,,,no info
2004,2005,Hardwood,1,,,,,6.1,,,,no info
2004,2005,Harry Potter and the Prisoner of Azkaban,2,130000000,93687367,249975996,796246544,7.9,82,90,86,
2004,2005,Hotel Rwanda,3,17500000,100091,23530892,33882243,8.1,79,91,94,
2004,2005,House of Flying Daggers,1,15000000,397472,11050094,92863945,7.5,89,87,82,budget:CNY
2004,2005,"I, Robot",1,120000000,52179887,144801023,353133898,7.1,59,56,70,
2004,2005,Kinsey,1,11000000,169038,10254979,17050017,7,79,90,75,
2004,2005,Lemony Snicket's A Series of Unfortunate Events,4,140000000,30061756,118634549,211468235,6.8,62,72,63,
2004,2005,Little Terrorist,1,,,,,7.2,,,,no info
2004,2005,Lorenzo,1,,,,,6.5,,,,no info
2004,2005,Maria Full of Grace,1,3000000,139066,6529624,12594630,7.4,87,97,87,
2004,2005,Mighty Times: The Children's March,1,,,,,8.1,,,,no info
2004,2005,Million Dollar Baby,7,30000000,179953,100492203,216763646,8.1,86,90,90,
2004,2005,Ray,6,40000000,20039730,75331600,123971376,7.7,73,79,87,
2004,2005,Ryan,1,,,,,7.5,,,92,no info
2004,2005,Shark Tale,1,75000000,47604606,160861908,374583879,6,48,36,41,
2004,2005,Shrek 2,2,150000000,108037878,441226247,928760770,7.2,75,89,69,
2004,2005,Sideways,5,16000000,207042,71503593,109706931,7.5,94,97,79,
2004,2005,Sister Rose's Passion,1,,,,,6.9,,,,no info
2004,2005,Spider-Man 2,3,200000000,88156227,373585825,788976453,7.3,83,93,82,
2004,2005,Super Size Me,1,65000,516641,11536423,20645757,7.2,73,92,72,
2004,2005,The Aviator,11,110000000,858021,102610330,213719942,7.5,77,86,79,
2004,2005,The Children of Leningradsky,1,,,,,7.9,,,84,no info
2004,2005,The Chorus (Les Choristes),2,6655000,18355,3635164,88385944,7.9,56,69,92,budget:euro
2004,2005,The Incredibles,4,92000000,70467623,261441092,631607053,8,90,97,75,
2004,2005,The Motorcycle Diaries,2,,159819,16781387,57663711,7.8,75,83,92,no info
2004,2005,The Passion of the Christ,3,30000000,83848082,370782930,612054428,7.2,47,49,80,
2004,2005,The Phantom of the Opera,3,70000000,4001890,51268815,154649125,7.2,40,33,84,
2004,2005,The Polar Express,3,165000000,23323463,187935490,314215454,6.6,61,56,63,
2004,2005,The Sea Inside,2,12100000,55681,2104923,43731621,8,74,84,92,budget:euro
2004,2005,The Story of the Weeping Camel,1,,21767,1763052,9328652,7.5,81,94,87,no info
2004,2005,The Village,1,60000000,50746142,114197520,256697520,6.5,44,43,57,
2004,2005,Troy,1,175000000,46865412,133378256,497409852,7.3,56,54,73,
2004,2005,Tupac: Resurrection,1,300000,4632847,7718961,7808524,7.9,66,78,90,
2004,2005,Twist of Faith,1,,2085,8129,8129,7.2,70,100,81,no info
2004,2005,"Two Cars, One Night",1,,,,,7.3,,,84,no info
2004,2005,Vera Drake,3,11000000,13207,3775283,13267869,7.6,83,92,84,
2004,2005,Wasp,1,,,,,7.6,,,85,no info
2004,2005,Yesterday,1,,,,246439,7.6,,,94,no info
2005,2006,9,1,,,,,7.8,,,,no info
2005,2006,A History of Violence,2,32000000,364000,31504633,61385065,7.4,81,87,76,
2005,2006,A Note of Triumph: The Golden Age of Norman Corwin,1,50000,,,,7.7,,,,no info
2005,2006,Ausreisser (The Runaway),1,,,,,7.1,,,,no info
2005,2006,Badgered,1,8340,,,,6.4,,,62,"budget:GBP, no info"
2005,2006,Batman Begins,1,150000000,48745440,206852432,373661946,8.2,70,84,94,
2005,2006,Brokeback Mountain,8,14000000,547425,83043761,178062759,7.7,87,87,82,
2005,2006,Capote,5,7000000,324857,28750530,49327405,7.3,88,89,82,
2005,2006,Cashback,1,,14878,25343,2294291,7.2,54,48,77,no info
2005,2006,Charlie and the Chocolate Factory,1,150000000,56178450,206459076,474968763,6.6,72,83,51,
2005,2006,Cinderella Man,3,88000000,18320205,61649911,108539911,8,69,80,91,
2005,2006,Crash,6,6500000,9107071,54580300,98410061,7.7,66,74,88,
2005,2006,Darwin's Nightmare,1,,8072,203746,2981713,7.5,84,90,87,no info
2005,2006,Don't Tell,1,7260000,13805,29015,5923415,6.4,52,29,53,budget:euro
2005,2006,Enron: The Smartest Guys in the Room,1,,76639,4071700,4854164,7.6,,97,87,no info
2005,2006,God Sleeps in Rwanda,1,,,,,7.3,,,,no info
2005,2006,"Good Night, and Good Luck.",6,7000000,421446,31558003,54641191,7.4,80,93,83,
2005,2006,Harry Potter and the Goblet of Fire,1,150000000,102685961,290417905,896462886,7.7,81,88,74,
2005,2006,Howl's Moving Castle,1,24000000,427987,5576743,236214446,8.2,80,87,93,
2005,2006,Hustle & Flow,2,2800000,8017808,22202809,23563727,7.3,68,82,82,
2005,2006,Joyeux NoÃ«l,1,21963695,,1054361,17709155,7.7,70,74,89,"budget:euro, no info"
2005,2006,Junebug,1,1000000,74739,2678691,3399228,6.9,80,86,73,
2005,2006,King Kong,4,207000000,50130145,218080025,562363449,7.2,81,84,50,
2005,2006,March of the Penguins,1,8000000,137492,77437223,127392693,7.5,79,94,81,
2005,2006,Match Point,1,15000000,398593,23151529,85638656,7.6,72,77,81,
2005,2006,Memoirs of a Geisha,6,85000000,682504,57490508,162242962,7.4,54,35,83,
2005,2006,Mrs. Henderson Presents,2,20000000,55344,11036366,27876417,7,71,67,72,
2005,2006,Munich,5,70000000,4152260,47403685,130982129,7.5,74,78,83,
2005,2006,Murderball,1,1750211,57286,1531154,1751895,7.7,87,98,89,
2005,2006,North Country,2,35000000,6422455,18337722,25211175,7.3,68,69,76,
2005,2006,One Man Band,1,,,,,7.7,,,88,no info
2005,2006,Our Time Is Up,1,,,,,7.3,,,,no info
2005,2006,Paradise Now,1,2000000,48023,1457843,3579902,7.4,71,89,87,
2005,2006,Pride & Prejudice,4,28000000,2804000,38405088,121616555,7.8,82,86,89,
2005,2006,Six Shooter,1,173750,,,,7.5,,,,budget:GBP
2005,2006,Sophie Scholl - The Final Days,1,,17310,680331,10804315,7.6,76,87,88,no info
2005,2006,Star Wars: Episode III Revenge of the Sith,1,113000000,108435841,380270577,868390560,7.5,68,80,66,
2005,2006,Street Fight,1,,3888,4779,4779,7.9,85,100,93,no info
2005,2006,Syriana,2,50000000,374502,50824620,93974620,6.9,76,73,67,
2005,2006,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",3,180000000,65556312,291710957,745013115,6.9,75,76,,no info
2005,2006,The Constant Gardener,4,25000000,8577000,33579797,82468097,7.4,82,84,82,
2005,2006,The Death of Kevin Carter: Casualty of the Bang Bang Club,1,11000,,,,7.2,,,,no info
2005,2006,The Last Farm,1,81070,,,,7.7,,,,"budget:euro, no info"
2005,2006,The Moon and the Son: An Imagined Conversation,1,,,,,6.8,,,,no info
2005,2006,The Mushroom Club,1,,,,,6.7,,,,no info
2005,2006,The Mysterious Geographic Explorations of Jasper Morello,1,462000,,,,7.8,,,,budget:AUD
2005,2006,The New World,1,30000000,30864,12712093,49334775,6.7,79,62,58,
2005,2006,The Squid and the Whale,1,1500000,129844,7372734,11098131,7.3,82,92,81,
2005,2006,Tim Burton's Corpse Bride,1,40000000,388166,53359111,118090836,7.3,83,84,77,
2005,2006,Transamerica,2,1000000,46908,9015303,15151744,7.4,66,77,83,
2005,2006,Tsotsi,1,3000000,76324,2912606,9891303,7.2,70,82,86,
2005,2006,Walk the Line,5,28000000,22347341,119519402,186797986,7.8,72,82,90,
2005,2006,Wallace & Gromit in The Curse of the Were-Rabbit,1,30000000,16025987,56110897,194137091,7.4,87,95,79,
2005,2006,War of the Worlds,3,132000000,64878725,234280354,603873119,6.5,73,75,42,
2006,2007,After the Wedding,1,,47311,1534584,11632723,7.7,78,88,87,budget no info
2006,2007,An Inconvenient Truth,2,1500000,281330,24146161,49782012,7.4,75,93,79,
2006,2007,Apocalypto,3,40000000,15005604,50866635,120673227,7.8,68,66,79,
2006,2007,Babel,7,25000000,389351,34302837,135330182,7.4,69,69,77,
2006,2007,Binta and the Great Idea (Binta Y La Gran Idea),1,,,,,7.3,,,94,no info
2006,2007,Blood Diamond,5,100000000,8648324,57377916,171720398,8,64,63,90,
2006,2007,Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,1,18000000,26455463,128505958,262552893,7.3,89,91,79,
2006,2007,Cars,2,120000000,60119509,244082982,461991867,7.1,73,74,79,
2006,2007,Children of Men,3,76000000,501003,35552383,70595464,7.9,84,92,85,
2006,2007,Click,1,82500000,40011365,137355633,240685326,6.4,45,34,66,
2006,2007,Curse of the Golden Flower,1,45000000,184000,6566773,78568977,7,70,65,65,
2006,2007,Days of Glory (Indigènes),1,1754500,10996,320700,22963701,7,82,83,79,budget - EUR
2006,2007,Deliver Us from Evil,1,,15656,201275,327205,7.9,86,100,89,budget no info
2006,2007,Dreamgirls,8,70000000,378950,103365956,155430335,6.5,76,78,71,
2006,2007,Eramos Pocos (One Too Many),1,,,,,7.2,,,75,no info
2006,2007,Flags of Our Fathers,2,90000000,10245190,33602370,65900249,7.1,79,73,69,
2006,2007,Half Nelson,1,700000,53983,2697938,4660481,7.2,85,90,82,
2006,2007,Happy Feet,1,100000000,41533432,193000317,384336108,6.4,77,76,70,
2006,2007,Helmer & Son,1,,,,,6.7,,,81,
2006,2007,Iraq in Fragments,1,,24435,204462,240888,7.3,84,91,79,budget no info
2006,2007,Jesus Camp,1,,17659,902544,1013596,7.4,62,87,80,budget no info
2006,2007,Letters from Iwo Jima,4,19000000,89097,13756082,68673228,7.9,89,91,86,
2006,2007,Lifted,1,,,,,7.8,,,89,no info
2006,2007,Little Children,3,26000000,97953,5463019,14821658,7.5,75,80,82,
2006,2007,Little Miss Sunshine,4,8000000,370998,59891098,101058954,7.8,80,91,91,
2006,2007,Maestro,1,80000,,,,7.6,,38,77,no info
2006,2007,Marie Antoinette,1,40000000,5361050,15962471,60917189,6.5,65,57,56,
2006,2007,Monster House,1,75000000,22217226,73661010,141861243,6.6,68,75,63,
2006,2007,"My Country, My Country",1,,3546,33620,33620,7.1,,84,72,budget no info
2006,2007,No Time for Nuts,1,,,,,7.6,,,,no info
2006,2007,Notes on a Scandal,4,15000000,414487,17510118,49814392,7.4,73,87,83,
2006,2007,Pan's Labyrinth,6,19000000,568641,37634615,83850267,8.2,98,95,91,
2006,2007,Pirates of the Caribbean: Dead Man's Chest,4,225000000,135634554,423315812,1066179747,7.3,53,53,72,
2006,2007,Poseidon,1,160000000,22155410,60674817,181674817,5.7,50,33,43,
2006,2007,Recycled Life,1,150000,,,,7.9,,,83,no info
2006,2007,Rehearsing a Dream,1,,,,,6.8,,,,no info
2006,2007,Superman Returns,1,270000000,52535096,200081192,391081192,6,72,75,61,
2006,2007,The Black Dahlia,1,50000000,10005895,2254508,49332692,5.6,49,32,27,
2006,2007,The Blood of Yingzhou District,1,250000,,,,7.4,,,86,no info
2006,2007,The Danish Poet,1,,,,,7.5,,,88,no info
2006,2007,The Departed,5,90000000,26887467,132384315,291465373,8.5,85,90,94,
2006,2007,The Devil Wears Prada,2,35000000,27537244,124740460,326706115,6.9,62,75,76,
2006,2007,The Good German,1,32000000,76817,1308696,5914908,6,49,34,33,
2006,2007,The Good Shepherd,1,110000000,9912110,59952835,100266865,6.7,61,55,51,
2006,2007,The Illusionist,1,16500000,927956,39868642,87892388,7.6,68,73,83,
2006,2007,The Last King of Scotland,1,6000000,142899,17606684,48618191,7.7,74,87,89,
2006,2007,The Little Matchgirl,1,,,,,7.8,,,,no info
2006,2007,The Lives of Others,1,2000000,223000,11286112,77356942,8.4,89,92,96,
2006,2007,The Prestige,2,40000000,14801808,53089891,109676311,8.5,66,76,92,
2006,2007,The Pursuit of Happyness,1,55000000,26541709,163566459,307127625,8,64,67,87,
2006,2007,The Queen,6,13622000,122014,56441711,123384128,7.3,91,96,76,budget - GBP
2006,2007,The Saviour,1,,,,,6.7,,,,no info
2006,2007,Two Hands,1,,,,,6.5,,,,no info
2006,2007,United 93,2,20850000,11478360,31483450,76700659,7.5,90,90,83,budget - GBP
2006,2007,Venus,1,3000000,35604,3347411,7321309,7.1,82,88,74,
2006,2007,Volver,1,9014500,202000,12899867,85585177,7.6,84,91,89,budget - EUR
2006,2007,Water,1,,56280,5529144,13014956,7.7,77,91,90,budget no info
2006,2007,West Bank Story,1,74000,,,,7.3,,,89,no info
2007,2008,12,1,4000000,12042,125120,7537453,7.7,72,77,83,
2007,2008,3:10 to Yuma,2,55000000,14035033,53606916,70016220,7.7,76,89,86,
2007,2008,Across the Universe,1,45000000,667784,24602291,29625761,7.3,56,53,82,
2007,2008,American Gangster,2,100000000,43565135,130164645,269755430,7.8,76,81,85,
2007,2008,At Night,1,384000,,,,7.2,,,,budget - DKK + no info
2007,2008,Atonement,7,30000000,784145,50927067,131016624,7.8,85,83,80,
2007,2008,August Rush,1,30000000,9421369,31664162,66122026,7.5,38,37,82,
2007,2008,Away from Her,2,3200000,114628,4571521,9194283,7.5,88,84,71,budget - CAD
2007,2008,Beaufort,1,2500000,6808,102591,271340,6.7,,85,72,metacritic no info
2007,2008,Charlie Wilson's War,1,75000000,9656250,66661095,119483446,7,67,82,73,
2007,2008,Eastern Promises,1,34750000,547092,17266000,56107312,7.6,82,89,83,budget - GBP
2007,2008,Elizabeth: The Golden Age,2,55000000,6153075,16383509,75782758,6.8,45,35,59,
2007,2008,Enchanted,3,85000000,34440317,127807262,340487836,7,75,93,80,
2007,2008,Freeheld,1,,,,,7.8,,,83,no info
2007,2008,Gone Baby Gone,1,19000000,2299000,20292962,34612443,7.6,72,94,86,
2007,2008,I Met the Walrus,1,,,,,6.9,,,83,no info
2007,2008,Il Supplente (The Substitute),1,,,,,6.8,,,92,no info
2007,2008,I'm Not There,1,20000000,730819,4017609,11792542,6.9,73,77,69,
2007,2008,In the Valley of Elah,1,,133557,6777741,29541790,7.1,65,74,77,budget no info
2007,2008,Into the Wild,2,15000000,212440,18354356,56675895,8.1,73,83,89,
2007,2008,Juno,4,7500000,413869,143495265,232372681,7.4,81,94,88,
2007,2008,Katyn,1,4840000,11053,118095,14768451,7,81,91,75,budget - EUR
2007,2008,La Corona (The Crown),1,,,,,7.8,,,,no info
2007,2008,La Vie en Rose,3,25000000,179848,10301706,86274793,7.6,66,74,84,
2007,2008,Lars and the Real Girl,1,12000000,90418,5972884,11293663,7.3,70,81,84,
2007,2008,Le Mozart des Pickpockets (The Mozart of Pickpockets),1,,,,,7,,,86,no info
2007,2008,Madame Tutli-Putli,1,,,,,7.2,,,87,no info
2007,2008,Même les Pigeons Vont au Paradis (Even Pigeons Go to Heaven),1,,,,,6.8,,,,no info
2007,2008,Michael Clayton,7,25000000,719910,49033882,92991835,7.2,82,91,69,
2007,2008,Mongol,1,18000000,135326,5705761,26527510,7.2,74,87,76,
2007,2008,My Love (Moya Lyubov),1,,,,,8,,,90,
2007,2008,No Country for Old Men,8,25000000,1202000,74283625,171627166,8.1,91,93,86,
2007,2008,No End in Sight,1,2000000,31533,1433319,1433319,8.2,89,96,94,
2007,2008,Norbit,1,60000000,34195434,95673607,159814490,4.1,27,9,53,
2007,2008,Once,1,150000,61901,9439923,20936722,7.8,88,97,91,
2007,2008,Operation Homecoming: Writing the Wartime Experience,1,1200000,4516,6795,6795,7.2,,90,52,metacritic no info
2007,2008,Persepolis,1,73000000,88826,4445756,22783978,8,90,96,92,
2007,2008,Peter & the Wolf,1,2780000,,,,7.6,,,,budget - GBP + no info
2007,2008,Pirates of the Caribbean: At World's End,2,300000000,114732820,309420425,960996492,7.1,50,44,72,
2007,2008,Ratatouille,5,150000000,47027395,206445654,623726085,8,96,96,87,
2007,2008,Salim Baba,1,,,,,7.4,,,,no info
2007,2008,Sari's Mother,1,,,,,7.1,,,,no info
2007,2008,Sicko,1,9000000,68969,24540079,36163768,7.9,74,91,87,
2007,2008,Surf's Up,1,100000000,17640249,58867694,152005713,6.7,64,79,70,
2007,2008,Sweeney Todd The Demon Barber of Fleet Street,3,50000000,9300805,52898073,153383627,7.3,83,86,81,
2007,2008,Tanghi Argentini,1,,,,,7.8,,,71,no info
2007,2008,Taxi to the Dark Side,1,1000000,10930,274661,294309,7.4,82,100,90,
2007,2008,The Assassination of Jesse James by the Coward Robert Ford,2,30000000,147812,3909149,15001776,7.5,68,76,75,
2007,2008,The Bourne Ultimatum,3,110000000,69283690,227471070,444100035,8,85,92,91,
2007,2008,The Counterfeiters,1,5082000,87514,5488570,18814713,7.6,78,93,88,budget - EUR
2007,2008,The Diving Bell and the Butterfly,4,,75721,6003227,19780116,8,92,94,92,budget no info
2007,2008,The Golden Compass,2,180000000,26125000,70107728,372234864,6.1,51,42,51,
2007,2008,The Kite Runner,1,20000000,471713,15700078,75011029,7.6,61,65,84,
2007,2008,The Savages,2,,151859,6623082,10653221,7.1,85,90,75,budget no info
2007,2008,The Tonto Woman,1,,,,,6.9,,,69,
2007,2008,There Will Be Blood,8,25000000,190739,40222514,76181545,8.2,93,91,86,
2007,2008,Transformers,3,150000000,70502384,319246193,709709780,7,61,58,85,
2007,2008,War/Dance,1,,15471,115210,137977,7.8,68,85,91,budget no info
2008,2009,Auf der Strecke (On the Line),1,,,,,7.5,,,,no info
2008,2009,Australia,1,130000000,14800723,49554002,211787511,6.6,53,55,65,
2008,2009,Bolt,1,150000000,26223128,114053579,309979994,6.8,67,89,74,
2008,2009,Changeling,3,55000000,489015,35739802,113398237,7.7,63,62,82,
2008,2009,Defiance,1,32000000,123513,28644813,51262751,7.2,58,58,72,
2008,2009,Departures,1,,74945,1498210,70636851,8.1,68,80,92,budget no info
2008,2009,Doubt,5,20000000,507226,33446470,51699984,7.5,68,79,78,
2008,2009,Encounters at the End of the World,1,,17730,944933,1205464,7.7,80,94,83,budget no info
2008,2009,Frost/Nixon,5,25000000,180708,18622031,27426335,7.7,80,93,88,
2008,2009,Frozen River,2,1000000,70234,2511476,5457664,7.1,82,88,74,
2008,2009,Happy-Go-Lucky,1,,73867,3512016,18696602,7,84,93,67,
2008,2009,Hellboy II: The Golden Army,1,85000000,34539115,75986503,168319243,7,78,86,71,
2008,2009,In Bruges,1,15000000,459575,7800824,34085749,7.9,67,84,87,
2008,2009,Iron Man,2,140000000,98618668,319034126,585796247,7.9,79,94,91,
2008,2009,Kung Fu Panda,1,130000000,60239130,215434591,631746197,7.6,74,87,83,
2008,2009,La Maison en Petits Cubes,1,,,,,8.2,,,92,no info
2008,2009,Lavatory - Lovestory,1,,,,,7.1,,,77,no info
2008,2009,Man on Wire,1,1390000,51392,2962242,5258569,7.7,89,100,84,budget - GBP
2008,2009,Manon on the Asphalt,1,,,,,7.5,,,,no info
2008,2009,Milk,8,20000000,1453844,31841299,54589558,7.5,84,93,89,
2008,2009,New Boy,1,,,,,7.1,,,86,no info
2008,2009,Oktapodi,1,,,,,7.2,,,,no info
2008,2009,Presto,1,,,,,8.3,,,92,no info
2008,2009,Rachel Getting Married,1,,293369,12796841,16937968,6.7,82,84,62,budget no info
2008,2009,Revanche,1,,16330,258388,886407,7.5,84,96,83,budget no info
2008,2009,Revolutionary Road,3,35000000,189911,22911480,75981180,7.3,69,67,71,
2008,2009,Slumdog Millionaire,10,15000000,360018,141319928,378410542,8,84,91,90,
2008,2009,Smile Pinki,1,,,,,8,,,58,no info
2008,2009,Spielzeugland (Toyland),1,,,,,7.8,,,80,no info
2008,2009,The Baader Meinhof Complex,1,24200000,17348,476270,26937355,7.4,76,85,80,budget - EUR
2008,2009,The Betrayal (Nerakhoon),1,,5864,41271,41271,7.1,78,94,72,budget no info
2008,2009,The Class,1,,,3766810,29303505,7.5,92,95,82,budget+open no info
2008,2009,The Conscience of Nhem En,1,,,,,7.7,,,,no info
2008,2009,The Curious Case of Benjamin Button,13,150000000,26853816,127509326,335802786,7.8,70,71,80,
2008,2009,The Dark Knight,8,185000000,158411483,534858444,1005973645,9,84,94,94,
2008,2009,The Duchess,2,13500000,190426,13848978,43343384,6.9,62,62,67,
2008,2009,The Final Inch,1,,,,,8.3,,,,no info
2008,2009,The Garden,1,,4114,26931,26931,7.3,,79,85,budget+metacritic no info
2008,2009,The Pig,1,,,,,7.5,,,,no info
2008,2009,The Reader,5,32000000,168051,34194407,108902486,7.6,58,63,79,
2008,2009,The Visitor,1,4000000,86488,9427089,18197518,7.6,79,89,84,
2008,2009,The Witness - From the Balcony of Room 306,1,,,,,7.5,,,,no info
2008,2009,The Wrestler,2,6000000,202714,26238243,44734660,7.9,80,98,88,
2008,2009,This Way Up,1,,,,,7.8,,91,100,no info
2008,2009,Tropic Thunder,1,92000000,25812796,110515313,195702963,7,71,82,70,
2008,2009,Trouble the Water,1,900000,28606,520151,522766,7.4,83,96,86,
2008,2009,Vicky Cristina Barcelona,1,15500000,3755575,23216709,96409300,7.1,70,81,74,
2008,2009,WALL-E,6,180000000,63087526,223808164,5213311890,8.4,95,95,90,
2008,2009,Waltz with Bashir,1,1500000,50021,2283849,11179372,8,91,96,91,
2008,2009,Wanted,2,75000000,50927085,134508551,342463063,6.7,64,71,69,
2009,2010,A Matter of Loaf and Death,1,,,,,7.6,,,77,no info
2009,2010,A Prophet,1,13000000,163773,2087720,17874044,7.9,90,96,89,
2009,2010,A Serious Man,2,7000000,251337,9228768,31430334,7,84,89,68,
2009,2010,A Single Man,1,7000000,217332,9176000,24964890,7.6,77,86,81,
2009,2010,Ajami,1,1000000,35792,622403,1331651,7.3,82,97,81,
2009,2010,An Education,3,7500000,159017,12574914,26096852,7.3,85,93,80,
2009,2010,Avatar,9,237000000,77025481,760507625,2841379794,7.8,83,82,82,
2009,2010,Bright Star,1,8500000,189703,4444637,14374652,6.9,81,82,68,
2009,2010,Burma VJ,1,,5554,51672,127063,7.9,82,97,91,budget no info
2009,2010,China's Unnatural Disaster: The Tears of Sichuan Province,1,,,,,7.4,,,69,no info
2009,2010,Coco before Chanel,1,23000000,406768,6113834,50812934,6.7,65,64,57,
2009,2010,Coraline,1,60000000,16849640,75286229,124596837,7.7,80,90,73,
2009,2010,Crazy Heart,3,7000000,82664,39464306,47405566,7.2,83,90,76,
2009,2010,District 9,4,30000000,37354308,115646235,210888950,7.9,81,90,82,
2009,2010,Fantastic Mr. Fox,2,40000000,265900,21002919,46474181,7.9,83,93,85,
2009,2010,"Food, Inc.",1,,60513,4417674,4606199,7.8,80,95,86,budget no info
2009,2010,French Roast,1,,,,,7.1,,,73,no info
2009,2010,Granny O'Grimm's Sleeping Beauty,1,56870,,,,6.3,,,45,budget - EUR + no info
